review_text,rating,date,bank_name,source
I like it CBE app but the login pass code is doesn't give u comfort cause it's weak n it's only 4 digits,4,2023-07-26,Commercial Bank of Ethiopia,Google Play
The UI is stone aged,1,2023-07-26,Commercial Bank of Ethiopia,Google Play
stacked,1,2023-07-26,Commercial Bank of Ethiopia,Google Play
"I feel good, it is time and energy saving and also the first platform to digitalization of the financial issue. I want to remanid the developers to make more accessible and add more feature to it!",5,2023-07-26,Commercial Bank of Ethiopia,Google Play
It was so amazing,5,2023-07-26,Commercial Bank of Ethiopia,Google Play
Fingerprint lock not working,1,2023-07-26,Commercial Bank of Ethiopia,Google Play
Nice,5,2023-07-25,Commercial Bank of Ethiopia,Google Play
Very nice,4,2023-07-25,Commercial Bank of Ethiopia,Google Play
TOP,5,2023-07-25,Commercial Bank of Ethiopia,Google Play
Not working,1,2023-07-25,Commercial Bank of Ethiopia,Google Play
Best,5,2023-07-25,Commercial Bank of Ethiopia,Google Play
Desirable to transfer money properly,5,2023-07-24,Commercial Bank of Ethiopia,Google Play
Add biometric,5,2023-07-24,Commercial Bank of Ethiopia,Google Play
Good,5,2023-07-24,Commercial Bank of Ethiopia,Google Play
It's relief,5,2023-07-24,Commercial Bank of Ethiopia,Google Play
"It is a very basic app. Banks nowadays offer many services through their app. I suggest you add the abilty to get statements, the ability to freeze the card if stolen or when traveling. The abilty to use the card while traveling. I have noticed that if Ieave Ethiopia it is not possible to pay my bills back home. So in general the app is very helpful and eased the burden of carrying money arroubd in Ethiopia, please improve it further.",4,2023-07-24,Commercial Bank of Ethiopia,Google Play
Its good app,3,2023-07-24,Commercial Bank of Ethiopia,Google Play
Arif now silke,5,2023-07-23,Commercial Bank of Ethiopia,Google Play
"I have one complain, why it require verification code every time when i change my phone or reinstalled the app, as you know that code i can get it only from the branch. I know that it demanded for security reason but this method could be changed by otp sms text then i enter my own PIN and log in. couldn't you send us otp (One time password)? For instance like Dashen Bank. i waste my time and money to get verification code. You seriously think about it.",1,2023-07-23,Commercial Bank of Ethiopia,Google Play
Solomon ayele jima,1,2023-07-22,Commercial Bank of Ethiopia,Google Play
This app is helpful and interesting but if you add printing Receipts it become more interesting thank you in advance.,5,2023-07-22,Commercial Bank of Ethiopia,Google Play
Very use full,5,2023-07-22,Commercial Bank of Ethiopia,Google Play
Nice app,5,2023-07-22,Commercial Bank of Ethiopia,Google Play
Just BAD. please improve it.,1,2023-07-22,Commercial Bank of Ethiopia,Google Play
Good Good service,5,2023-07-22,Commercial Bank of Ethiopia,Google Play
It is bad and the app made my phone to behave bad,1,2023-07-21,Commercial Bank of Ethiopia,Google Play
Good app,5,2023-07-21,Commercial Bank of Ethiopia,Google Play
Good,3,2023-07-21,Commercial Bank of Ethiopia,Google Play
"Please include a mechanism to sort out a statement for a transaction with a single person or enterprise, on ur cbe birr or mobile banking",3,2023-07-21,Commercial Bank of Ethiopia,Google Play
I couldn't install the app it stuck you gotta fix it,1,2023-07-20,Commercial Bank of Ethiopia,Google Play
"Relatively good app, but we need electronic receipt or advice in PDF format to be printed for every transaction or payment we made (AWSA, EEU,IMMIGRATION FOR PASSPORT, ...) think about it.",5,2023-07-20,Commercial Bank of Ethiopia,Google Play
"Am happy to use this app, because it's very nice to use .",1,2023-07-20,Commercial Bank of Ethiopia,Google Play
No Hawassa water bill payment,5,2023-07-20,Commercial Bank of Ethiopia,Google Play
በጣም አሪፍ አፕሊኬሽን ነው መስተካከል ያለበት ነገር ገንዘብ ለማስተላለፍ ተጨማሪ ማረጋገጫ እስቴፕ ቢኖረው ፤ ምክንያቱም በኔትወርክ ምክንያት አልተላከም ብሎ እንደገና ስትሞክር በኃላ ግን ሁለት ጊዜ መላኩን ይነግርሃል !!! ከዚያ የፈሠሠ ውሃ አይታፈስም ይላል ያገሬ ሠው ።,4,2023-07-19,Commercial Bank of Ethiopia,Google Play
Worriest,1,2023-07-19,Commercial Bank of Ethiopia,Google Play
shewalem,5,2023-07-18,Commercial Bank of Ethiopia,Google Play
nic,5,2023-07-16,Commercial Bank of Ethiopia,Google Play
"Best of all banks, easy to use app",5,2023-07-16,Commercial Bank of Ethiopia,Google Play
The worst app I have ever seen I hate it.,1,2023-07-16,Commercial Bank of Ethiopia,Google Play
Goog,5,2023-07-15,Commercial Bank of Ethiopia,Google Play
"You guys really need to improve the app. I know there are lots of users, more than any other bank. But still look at telebirr. There is an issue of receiving text when money is deposited. Buying airline ticket is a Hussle. The app in its current state doesn't represent the giant CBE!!",1,2023-07-14,Commercial Bank of Ethiopia,Google Play
It just disturbs if you left it open. Bad user experience,2,2023-07-11,Commercial Bank of Ethiopia,Google Play
Good,4,2023-07-08,Commercial Bank of Ethiopia,Google Play
Short and precise app.,5,2023-07-08,Commercial Bank of Ethiopia,Google Play
Good,5,2023-07-08,Commercial Bank of Ethiopia,Google Play
It is a great app what i always prefer.but there are some shortcomings like all account wide statements are not seen and the receipt should contain the banks legal stamp after we completw the transactions. Continue.....!,4,2023-07-07,Commercial Bank of Ethiopia,Google Play
Very excellent,5,2023-07-06,Commercial Bank of Ethiopia,Google Play
Great,5,2023-07-06,Commercial Bank of Ethiopia,Google Play
One of a kind app! Just wow!!,5,2023-07-06,Commercial Bank of Ethiopia,Google Play
Ok,5,2023-07-06,Commercial Bank of Ethiopia,Google Play
It does its job well,5,2023-07-06,Commercial Bank of Ethiopia,Google Play
👍,4,2023-07-06,Commercial Bank of Ethiopia,Google Play
BalanceDear Customer your Account 1********8778 has been debited with ETB 6000. Your Current Balance is ETB 14800000.1. Thank you for Banking with CBE!,5,2023-07-04,Commercial Bank of Ethiopia,Google Play
It is azgizm app,5,2023-07-04,Commercial Bank of Ethiopia,Google Play
Nice,5,2023-07-04,Commercial Bank of Ethiopia,Google Play
Was ok,5,2023-07-04,Commercial Bank of Ethiopia,Google Play
Excellent application,5,2023-07-03,Commercial Bank of Ethiopia,Google Play
The app was like very wonderful and easy to use but currently some problem is faced me which is after login does not show me account balance and account number.how can i solve this problem??,5,2023-07-03,Commercial Bank of Ethiopia,Google Play
Good,5,2023-07-03,Commercial Bank of Ethiopia,Google Play
"It's not consistent. Now you can use , tomorrow you can't. Until then you don't know when's goin to be fixed 😕",3,2023-07-03,Commercial Bank of Ethiopia,Google Play
It simply expires with in short period of time. And also it optionally sends multiple times.,3,2023-07-03,Commercial Bank of Ethiopia,Google Play
When ever I wanted to transfer an amount or use some other service it keeps saying non available I tried to update it still the same,1,2023-07-01,Commercial Bank of Ethiopia,Google Play
It's easy for the customer,4,2023-07-01,Commercial Bank of Ethiopia,Google Play
"The app stop to show me the balance, but it synchronized while refreshing in contrary all of the services are not available . No online care available , amazing millions of customer waiting physical contact for routine solution .",1,2023-07-01,Commercial Bank of Ethiopia,Google Play
"0 star if possible, this bank is one of the most dumbest and most crowded banks I have ever seen. Plus, it is taking more than a month just to confirm the validity of the National ID I provided to open my account, so my account is still frozen for more than a month prior to it's creation and I can't use it. Never ever think about creating account using this bank. Anything that belongs to Ethiopian Government is in its poorest quality. Use modern banks like Awash bank or Abyssinia bank instead.",1,2023-06-30,Commercial Bank of Ethiopia,Google Play
Wow,5,2023-06-30,Commercial Bank of Ethiopia,Google Play
Pleas update this app is not working,2,2023-06-30,Commercial Bank of Ethiopia,Google Play
fantastic,4,2023-06-29,Commercial Bank of Ethiopia,Google Play
Difficult to transfer,2,2023-06-29,Commercial Bank of Ethiopia,Google Play
"Except for the transaction sometimes not reaching destination,it is a good app",4,2023-06-29,Commercial Bank of Ethiopia,Google Play
Great!! a simple yet amazingly performant app!,5,2023-06-27,Commercial Bank of Ethiopia,Google Play
No service,1,2023-06-27,Commercial Bank of Ethiopia,Google Play
Jest good 👍,5,2023-06-27,Commercial Bank of Ethiopia,Google Play
👍,5,2023-06-24,Commercial Bank of Ethiopia,Google Play
It is Very easy to use.,5,2023-06-24,Commercial Bank of Ethiopia,Google Play
its great,5,2023-06-24,Commercial Bank of Ethiopia,Google Play
Ok,5,2023-06-24,Commercial Bank of Ethiopia,Google Play
በዚህ መተግበሪያ መጠቀም ከጀመርኩ ቆይቻለሁ። አጠቃቀሙ ቀላልና ቀልጣፋ ነው።,5,2023-06-18,Commercial Bank of Ethiopia,Google Play
"No update available doesn't,'t show balance, no transfer available useless and a waste of time",1,2023-06-17,Commercial Bank of Ethiopia,Google Play
Great Mobile Banking Apps from great bank💞💞💞💞💞💞💞💞,5,2023-06-16,Commercial Bank of Ethiopia,Google Play
It does not show recent transactions changes quickly,1,2023-06-15,Commercial Bank of Ethiopia,Google Play
It is not working. The previous was better.,1,2023-06-15,Commercial Bank of Ethiopia,Google Play
Evil system,1,2023-06-15,Commercial Bank of Ethiopia,Google Play
Makes everything easy,5,2023-06-14,Commercial Bank of Ethiopia,Google Play
It's really but the pin code is short please update to lon pin or password & fingerprint Please update to new version and put the long password,5,2023-06-13,Commercial Bank of Ethiopia,Google Play
At List we need to cheack our transction back to one year,5,2023-06-11,Commercial Bank of Ethiopia,Google Play
not functional,1,2023-06-10,Commercial Bank of Ethiopia,Google Play
this app is user friendly much easier and more interactive...I just like it.,5,2023-06-10,Commercial Bank of Ethiopia,Google Play
I hope this bank have excellent Mobile app but please do on service...,4,2023-06-09,Commercial Bank of Ethiopia,Google Play
በጣም የምወደው ባንክ,5,2023-06-08,Commercial Bank of Ethiopia,Google Play
Very satisfying and reliable Mobile banking app,5,2023-06-08,Commercial Bank of Ethiopia,Google Play
Nice app,5,2023-06-07,Commercial Bank of Ethiopia,Google Play
It makes my payment issue easy,5,2023-06-07,Commercial Bank of Ethiopia,Google Play
i am a fan,5,2023-06-07,Commercial Bank of Ethiopia,Google Play
Smart app,4,2023-06-07,Commercial Bank of Ethiopia,Google Play
20years.,5,2023-06-07,Commercial Bank of Ethiopia,Google Play
Wonderful App. Thank you👏,5,2023-06-06,Commercial Bank of Ethiopia,Google Play
"The app is so nice, but credit & debit must be in service requirements.",4,2023-06-06,Commercial Bank of Ethiopia,Google Play
Best,3,2023-06-06,Commercial Bank of Ethiopia,Google Play
Excellent apps and very friendly,5,2023-06-06,Commercial Bank of Ethiopia,Google Play
Good,2,2023-06-06,Commercial Bank of Ethiopia,Google Play
"I like the application very much because it is user friendly and makes transactions easiest, especially for business matters. But, these few days I faced difficulties of opening it. I tried to uninstall and re install the app, and re verified at the nearest cbe center. But still failed to use all the functions. It says 'none available'. Any suggestions please!",3,2023-06-05,Commercial Bank of Ethiopia,Google Play
Ok,5,2023-06-05,Commercial Bank of Ethiopia,Google Play
Best app for CBE in Ethiopia.,5,2023-06-05,Commercial Bank of Ethiopia,Google Play
👋👍,5,2023-06-05,Commercial Bank of Ethiopia,Google Play
It is best and fast,5,2023-06-05,Commercial Bank of Ethiopia,Google Play
Very nice app.,5,2023-06-05,Commercial Bank of Ethiopia,Google Play
ቆንጆ ነው።,1,2023-06-04,Commercial Bank of Ethiopia,Google Play
It is preferred app,5,2023-06-03,Commercial Bank of Ethiopia,Google Play
It is easy and user friendly. To Use more MB add getting receipt and biometric authentication is mandatory like Telebirr.,5,2023-06-03,Commercial Bank of Ethiopia,Google Play
"Eventhough,this's the biggest bank in Ethiopia there is a deep problem on it's application. NO NETWORK everytime 😔",2,2023-06-01,Commercial Bank of Ethiopia,Google Play
"this app has bugs all over it!! you cant see your balance,transfer money inaddition shows error msg ""none available"". fix this!!",2,2023-05-31,Commercial Bank of Ethiopia,Google Play
😍😍😍,5,2023-05-29,Commercial Bank of Ethiopia,Google Play
"The app is not working, it repeatedly show notify ""can't sync""",1,2023-05-29,Commercial Bank of Ethiopia,Google Play
"The app is always buggy, you've to fix: 1. Transfer history. 2. The double(duplicate) transfer issue which everyone faces, were it gives our error and I've to transfer for a second time thinking it didn't work and both transferred transfers go through.",3,2023-05-29,Commercial Bank of Ethiopia,Google Play
Amazing app,5,2023-05-29,Commercial Bank of Ethiopia,Google Play
Good app,4,2023-05-28,Commercial Bank of Ethiopia,Google Play
Poor app,2,2023-05-27,Commercial Bank of Ethiopia,Google Play
thank you,5,2023-05-27,Commercial Bank of Ethiopia,Google Play
It is amazing app,5,2023-05-27,Commercial Bank of Ethiopia,Google Play
"This app is not working now. I installed it, but it is not opening.",5,2023-05-27,Commercial Bank of Ethiopia,Google Play
Such a fantastic app,5,2023-05-27,Commercial Bank of Ethiopia,Google Play
I like it,5,2023-05-26,Commercial Bank of Ethiopia,Google Play
I liked it,5,2023-05-26,Commercial Bank of Ethiopia,Google Play
Open my mobile banking us,5,2023-05-26,Commercial Bank of Ethiopia,Google Play
Why is the Beneficiary menu removed in this update? I'm using S9+ and running android 10...,3,2023-05-26,Commercial Bank of Ethiopia,Google Play
I like your Apps CBE but sometimes I face a problem like transaction mistake.,3,2023-05-25,Commercial Bank of Ethiopia,Google Play
"Why doesn't it show your previous bank balances alongside the transactions! It should show previous balances too! Only shows recent transaction, it must show old transactions as well! It would be great if you could print your bank statement from the app",1,2023-05-25,Commercial Bank of Ethiopia,Google Play
